27.01.2016 12:32:14	Ansauglufttemperatur	Oeltemperatur	Drosselklappe	Pedalwert	Luftmassenmesser - Luftmasse	Motortemperatur
27.01.2016 12:39:53	15,000000	55,480003	0,102542	0,000000	12,000000	83,250000
27.01.2016 12:39:54	15,000000	55,480003	0,717791	22,057430	55,500000	83,250000
27.01.2016 12:39:56	16,500000	56,276001	7,690620	25,888092	59,000000	83,250000
27.01.2016 12:39:57	16,500000	56,276001	11,997367	26,944635	67,250000	83,250000
27.01.2016 12:39:58	15,750000	56,276001	11,484659	26,415449	73,750000	84,000000
27.01.2016 12:39:59	15,750000	56,276001	12,715158	26,944635	77,000000	84,000000
27.01.2016 12:40:01	15,000000	56,276001	12,920241	26,944635	82,500000	84,000000
27.01.2016 12:40:02	15,000000	56,276001	10,151618	25,622581	82,250000	84,000000
27.01.2016 12:40:03	15,000000	56,276001	5,844871	22,716627	77,500000	84,000000
27.01.2016 12:40:05	15,000000	56,276001	1,948290	19,546991	62,250000	84,750000
27.01.2016 12:40:06	15,000000	57,071999	0,000000	14,132429	36,500000	84,750000
27.01.2016 12:40:07	14,250000	57,071999	0,102542	12,810375	33,250000	84,750000
27.01.2016 12:40:08	15,000000	57,071999	0,000000	16,509197	49,000000	85,500000
27.01.2016 12:40:10	15,000000	57,071999	0,717791	18,358608	55,250000	85,500000
27.01.2016 12:40:11	15,750000	57,071999	0,820333	18,622286	56,500000	85,500000
27.01.2016 12:40:12	0	0	0	0	0	0
27.01.2016 12:40:14	16,500000	57,868004	0,000000	17,697580	52,250000	86,250000
27.01.2016 12:40:16	15,750000	57,868004	0,102542	0,000000	12,250000	86,250000
27.01.2016 12:40:17	15,750000	57,868004	0,102542	0,000000	11,750000	87,000000
27.01.2016 12:40:18	15,750000	57,868004	0,102542	0,000000	11,750000	87,000000
27.01.2016 12:40:19	15,750000	57,868004	0,102542	16,113680	40,750000	87,000000
27.01.2016 12:40:21	16,500000	58,664001	0,717791	19,019636	51,250000	87,000000
27.01.2016 12:40:22	16,500000	58,664001	1,333041	19,810671	54,750000	87,000000
27.01.2016 12:40:23	16,500000	58,664001	1,230499	19,546991	53,000000	87,750000
27.01.2016 12:40:25	16,500000	58,664001	0,102542	0,000000	13,750000	87,750000
27.01.2016 12:40:26	16,500000	58,664001	0,102542	0,000000	11,500000	87,750000
27.01.2016 12:40:27	16,500000	58,664001	0,102542	2,904124	12,000000	87,750000
27.01.2016 12:40:29	16,500000	58,664001	0,102542	8,716036	15,500000	87,750000
27.01.2016 12:40:30	16,500000	58,664001	0,102542	15,848170	29,250000	87,750000
27.01.2016 12:40:31	16,500000	58,664001	0,102542	11,753831	21,750000	87,750000
27.01.2016 12:40:33	16,500000	58,664001	0,000000	18,490448	44,750000	87,750000
27.01.2016 12:40:34	16,500000	58,664001	0,000000	18,490448	46,250000	88,500000
27.01.2016 12:40:35	16,500000	58,664001	0,102542	0,000000	13,000000	88,500000
27.01.2016 12:40:36	16,500000	59,459999	1,538124	23,641333	58,000000	88,500000
27.01.2016 12:40:38	17,250000	59,459999	0,000000	17,038385	35,250000	88,500000
27.01.2016 12:40:39	17,250000	59,459999	0,000000	16,772875	41,500000	88,500000
27.01.2016 12:40:40	17,250000	59,459999	0,102542	6,471107	19,250000	88,500000
27.01.2016 12:40:42	17,250000	59,459999	0,102542	0,000000	11,750000	88,500000
27.01.2016 12:40:43	16,500000	59,459999	0,102542	0,000000	11,750000	89,250000
27.01.2016 12:40:44	17,250000	59,459999	0,102542	0,000000	9,000000	89,250000
27.01.2016 12:40:45	17,250000	59,459999	0,102542	0,000000	11,750000	89,250000
27.01.2016 12:40:47	17,250000	60,255997	0,615250	20,208019	45,250000	89,250000
27.01.2016 12:40:48	18,000000	60,255997	0,000000	14,659786	25,500000	89,250000
27.01.2016 12:40:49	18,000000	60,255997	0,000000	15,981840	31,750000	89,250000
27.01.2016 12:40:50	18,000000	60,255997	0,000000	17,038385	39,500000	89,250000
27.01.2016 12:40:52	18,000000	60,255997	0,615250	19,151474	46,250000	89,250000
27.01.2016 12:40:53	18,000000	60,255997	0,000000	18,622286	46,750000	89,250000
27.01.2016 12:40:54	17,250000	61,052002	0,000000	17,697580	45,500000	89,250000
27.01.2016 12:40:56	17,250000	61,052002	0,717791	19,546991	52,000000	90,000000
27.01.2016 12:40:57	17,250000	61,052002	0,102542	9,245224	19,000000	90,000000
27.01.2016 12:40:58	17,250000	61,052002	0,102542	13,603242	28,250000	90,000000
27.01.2016 12:41:00	17,250000	61,052002	1,333041	20,603537	54,750000	90,000000
27.01.2016 12:41:01	18,000000	61,052002	1,333041	20,603537	56,500000	90,000000
27.01.2016 12:41:02	18,000000	61,052002	1,230499	20,603537	56,750000	90,000000
27.01.2016 12:41:03	18,000000	61,848000	2,973706	21,925591	67,500000	90,750000
27.01.2016 12:41:05	18,000000	61,848000	5,332163	23,245813	77,250000	90,750000
27.01.2016 12:41:06	17,250000	61,848000	6,049954	23,509493	82,000000	90,750000
27.01.2016 12:41:07	17,250000	62,643997	8,100786	24,566038	96,250000	90,750000
27.01.2016 12:41:08	16,500000	62,643997	1,845749	0,000000	41,750000	91,500000
27.01.2016 12:41:10	16,500000	62,643997	0,512708	21,000885	55,250000	91,500000
27.01.2016 12:41:11	16,500000	62,643997	10,869410	27,735672	85,250000	91,500000
27.01.2016 12:41:12	16,500000	62,643997	12,407534	26,944635	88,000000	92,250000
27.01.2016 12:41:14	16,500000	63,440002	9,433827	24,697876	86,500000	92,250000
27.01.2016 12:41:15	16,500000	63,440002	12,202450	26,019930	101,000000	92,250000
27.01.2016 12:41:16	15,750000	63,440002	12,407534	26,283609	104,750000	92,250000
27.01.2016 12:41:17	15,000000	64,236000	8,613494	23,641333	95,000000	93,000000
27.01.2016 12:41:19	15,000000	64,236000	0,102542	0,000000	15,500000	93,000000
27.01.2016 12:41:20	15,000000	64,236000	2,768623	23,377653	71,750000	93,750000
27.01.2016 12:41:21	15,750000	64,236000	7,690620	25,095224	74,750000	93,750000
27.01.2016 12:41:23	0	0	0	0	0	0
27.01.2016 12:41:24	15,750000	64,236000	6,460121	22,716627	76,750000	94,500000
27.01.2016 12:41:38	15,750000	65,031998	5,844871	22,584787	75,750000	94,500000
27.01.2016 12:41:39	16,500000	66,624001	6,049954	22,321108	78,750000	96,750000
27.01.2016 12:41:40	16,500000	66,624001	18,560030	28,925886	113,000000	96,750000
27.01.2016 12:41:42	15,750000	66,624001	17,842237	28,660378	113,000000	97,500000
27.01.2016 12:41:43	15,000000	66,624001	14,765990	26,810966	110,000000	97,500000
27.01.2016 12:41:44	15,000000	66,624001	1,435582	18,754126	64,000000	97,500000
27.01.2016 12:41:46	15,000000	66,624001	1,845749	19,019636	65,500000	97,500000
27.01.2016 12:41:47	15,000000	67,419998	7,998245	23,245813	90,250000	98,250000
27.01.2016 12:41:48	15,000000	67,419998	10,151618	24,566038	97,000000	98,250000
27.01.2016 12:41:49	15,000000	68,216003	8,921119	23,773170	94,500000	98,250000
27.01.2016 12:41:51	15,000000	68,216003	4,921997	21,396402	80,000000	98,250000
27.01.2016 12:41:52	15,000000	68,216003	8,100786	23,245813	92,250000	97,500000
27.01.2016 12:41:53	15,000000	68,216003	8,510953	23,509493	93,500000	97,500000
27.01.2016 12:41:55	15,000000	68,216003	8,100786	23,245813	92,500000	96,750000
27.01.2016 12:41:56	15,000000	68,216003	5,127080	21,396402	81,250000	96,000000
27.01.2016 12:41:57	15,000000	68,216003	3,076248	20,339859	74,750000	96,000000
27.01.2016 12:41:58	15,000000	69,012001	4,101664	20,867216	78,500000	95,250000
27.01.2016 12:42:00	15,000000	69,012001	8,100786	23,245813	93,500000	94,500000
27.01.2016 12:42:01	0	0	0	0	0	0
27.01.2016 12:42:03	15,000000	69,807999	6,767745	22,452948	88,500000	93,750000
27.01.2016 12:42:04	15,000000	69,807999	0,000000	13,603242	44,250000	93,750000
27.01.2016 12:42:06	15,000000	69,807999	0,102542	0,000000	15,000000	93,750000
27.01.2016 12:42:07	15,000000	69,807999	0,102542	0,000000	14,250000	93,750000
27.01.2016 12:42:08	15,000000	69,807999	0,102542	0,000000	12,250000	93,750000
27.01.2016 12:42:10	15,000000	70,604004	0,102542	0,000000	11,500000	93,750000
27.01.2016 12:42:11	15,000000	70,604004	0,102542	0,000000	11,750000	93,750000
27.01.2016 12:42:12	15,000000	70,604004	0,000000	0,000000	12,000000	93,750000
27.01.2016 12:42:14	15,000000	70,604004	0,102542	0,000000	10,000000	93,750000
27.01.2016 12:42:15	15,750000	70,604004	0,102542	0,000000	11,250000	93,750000
27.01.2016 12:42:16	15,750000	70,604004	0,102542	0,000000	10,500000	93,750000
27.01.2016 12:42:17	16,500000	70,604004	0,922874	16,245520	45,250000	94,500000
27.01.2016 12:42:19	17,250000	71,400002	3,076248	19,810671	59,750000	94,500000
27.01.2016 12:42:20	16,500000	71,400002	0,000000	14,396108	33,000000	94,500000
27.01.2016 12:42:21	16,500000	71,400002	0,102542	3,169634	11,500000	94,500000
27.01.2016 12:42:22	16,500000	71,400002	0,102542	13,603242	26,750000	94,500000
27.01.2016 12:42:24	16,500000	71,400002	0,102542	19,151474	46,750000	94,500000
27.01.2016 12:42:25	17,250000	71,400002	0,717791	21,000885	53,500000	94,500000
27.01.2016 12:42:26	17,250000	71,400002	1,845749	22,057430	64,250000	94,500000
27.01.2016 12:42:28	17,250000	71,400002	2,871165	22,848465	76,500000	94,500000
27.01.2016 12:42:29	16,500000	71,400002	0,102542	19,944342	41,750000	94,500000
27.01.2016 12:42:30	17,250000	71,400002	5,024539	25,358904	69,000000	94,500000
27.01.2016 12:42:31	17,250000	71,400002	7,075370	24,829716	79,500000	94,500000
27.01.2016 12:42:33	17,250000	71,400002	4,716914	22,716627	77,000000	94,500000
27.01.2016 12:42:34	16,500000	72,195999	0,000000	17,433903	54,000000	94,500000
27.01.2016 12:42:35	16,500000	72,195999	0,102542	0,000000	11,750000	94,500000
27.01.2016 12:42:37	16,500000	72,195999	0,102542	15,320813	25,500000	94,500000
27.01.2016 12:42:38	16,500000	72,195999	0,102542	19,019636	49,250000	94,500000
27.01.2016 12:42:39	17,250000	72,195999	0,307625	18,754126	52,750000	94,500000
27.01.2016 12:42:40	17,250000	72,992004	0,102542	0,000000	13,000000	95,250000
27.01.2016 12:42:42	16,500000	72,992004	0,102542	0,000000	13,250000	95,250000
27.01.2016 12:42:43	0	0	0	0	0	0
27.01.2016 12:42:45	16,500000	72,992004	0,102542	0,000000	12,500000	95,250000
27.01.2016 12:42:46	16,500000	72,992004	0,102542	9,640741	20,250000	95,250000
27.01.2016 12:42:48	17,250000	72,992004	0,102542	13,075885	31,000000	95,250000
27.01.2016 12:42:49	17,250000	72,992004	0,102542	15,452653	40,500000	95,250000
27.01.2016 12:42:50	17,250000	72,992004	1,230499	19,678831	57,000000	95,250000
27.01.2016 12:42:52	18,000000	72,992004	2,050832	20,735376	60,000000	94,500000
27.01.2016 12:42:53	18,000000	73,788002	2,255915	20,867216	60,250000	94,500000
27.01.2016 12:42:54	18,000000	73,788002	3,999122	22,057430	65,250000	94,500000
27.01.2016 12:42:55	18,000000	73,788002	3,486414	21,791922	65,500000	94,500000
27.01.2016 12:42:57	18,000000	73,788002	3,896581	21,791922	68,000000	94,500000
27.01.2016 12:42:58	17,250000	73,788002	0,000000	17,829420	50,250000	94,500000
27.01.2016 12:42:59	17,250000	73,788002	0,102542	11,226474	27,250000	94,500000
27.01.2016 12:43:01	17,250000	74,584000	0,102542	15,716331	43,500000	94,500000
27.01.2016 12:43:02	17,250000	74,584000	1,845749	20,603537	64,000000	94,500000
27.01.2016 12:43:03	18,000000	74,584000	1,538124	20,076180	58,250000	94,500000
27.01.2016 12:43:04	18,000000	74,584000	1,333041	19,546991	56,000000	95,250000
27.01.2016 12:43:06	18,000000	74,584000	0,102542	0,000000	11,250000	95,250000
27.01.2016 12:43:07	17,250000	74,584000	0,102542	9,904420	21,000000	95,250000
27.01.2016 12:43:08	17,250000	74,584000	0,102542	12,678536	28,250000	95,250000
27.01.2016 12:43:10	17,250000	74,584000	0,102542	13,471402	29,750000	95,250000
27.01.2016 12:43:11	18,000000	74,584000	0,102542	13,471402	29,000000	95,250000
27.01.2016 12:43:12	18,000000	74,584000	0,102542	0,000000	11,750000	95,250000
27.01.2016 12:43:14	17,250000	74,584000	0,102542	0,000000	11,500000	95,250000
27.01.2016 12:43:15	18,000000	74,584000	0,102542	2,904124	12,000000	95,250000
27.01.2016 12:43:16	18,000000	74,584000	0,102542	19,283314	51,250000	95,250000
27.01.2016 12:43:17	18,750000	74,584000	0,820333	20,471697	50,000000	95,250000
27.01.2016 12:43:19	18,750000	75,379997	1,025416	20,208019	51,750000	95,250000
27.01.2016 12:43:20	18,750000	75,379997	0,922874	19,944342	51,250000	96,000000
27.01.2016 12:43:21	0	0	0	0	0	0
27.01.2016 12:43:23	18,750000	75,379997	0,000000	17,302063	45,750000	96,000000
27.01.2016 12:43:25	18,000000	75,379997	0,102542	9,508903	15,250000	96,000000
27.01.2016 12:43:26	18,750000	75,379997	4,716914	25,490744	68,500000	96,000000
27.01.2016 12:43:27	18,750000	76,176003	5,537246	24,697876	65,250000	95,250000
27.01.2016 12:43:29	18,750000	76,176003	6,972829	24,434198	66,750000	96,000000
27.01.2016 12:43:30	18,000000	76,176003	2,050832	20,867216	57,250000	96,000000
27.01.2016 12:43:31	18,000000	76,176003	0,000000	13,866920	30,250000	96,000000
27.01.2016 12:43:32	18,000000	76,176003	0,000000	15,848170	42,750000	96,000000
27.01.2016 12:43:34	18,000000	76,176003	0,102542	15,584492	40,000000	96,000000
27.01.2016 12:43:35	18,000000	76,176003	0,102542	8,584197	15,750000	96,000000
27.01.2016 12:43:36	18,000000	76,176003	0,102542	13,735081	32,000000	96,000000
27.01.2016 12:43:38	18,000000	76,176003	0,102542	0,659196	11,500000	96,000000
27.01.2016 12:43:39	18,000000	76,176003	0,102542	7,527652	17,500000	96,000000
27.01.2016 12:43:40	18,000000	76,176003	0,102542	12,283019	26,750000	96,000000
27.01.2016 12:43:42	18,000000	76,176003	0,102542	17,697580	48,500000	96,000000
27.01.2016 12:43:43	19,500000	76,176003	0,000000	17,963091	47,500000	96,000000
27.01.2016 12:43:44	19,500000	76,176003	0,000000	15,981840	43,000000	96,000000
27.01.2016 12:43:45	19,500000	76,176003	0,102542	15,981840	42,000000	96,000000
27.01.2016 12:43:47	19,500000	76,176003	0,000000	12,283019	25,750000	96,000000
27.01.2016 12:43:48	19,500000	76,176003	0,000000	15,981840	37,750000	95,250000
27.01.2016 12:43:49	19,500000	76,972000	0,000000	16,245520	40,250000	95,250000
27.01.2016 12:43:51	19,500000	76,972000	0,102542	16,377357	43,750000	95,250000
27.01.2016 12:43:52	19,500000	76,972000	0,102542	13,735081	28,250000	96,000000
27.01.2016 12:43:53	19,500000	76,972000	0,102542	17,038385	43,500000	96,000000
27.01.2016 12:43:55	19,500000	76,972000	0,000000	17,829420	45,750000	96,000000
27.01.2016 12:43:56	20,250000	76,972000	1,230499	19,678831	51,000000	96,000000
27.01.2016 12:43:57	20,250000	76,972000	1,640666	20,471697	55,000000	96,000000
27.01.2016 12:43:58	20,250000	76,972000	2,153373	21,000885	57,750000	96,000000
27.01.2016 12:44:00	20,250000	76,972000	1,435582	20,471697	54,000000	96,000000
27.01.2016 12:44:01	20,250000	77,767998	0,102542	15,057135	36,000000	96,000000
27.01.2016 12:44:02	20,250000	77,767998	1,230499	19,283314	55,000000	96,000000
27.01.2016 12:44:04	20,250000	77,767998	0,820333	19,019636	52,500000	96,000000
27.01.2016 12:44:05	20,250000	77,767998	0,000000	14,396108	35,750000	96,000000
27.01.2016 12:44:06	20,250000	77,767998	0,102542	11,490152	26,750000	96,000000
27.01.2016 12:44:07	20,250000	77,767998	0,102542	11,490152	25,750000	96,000000
27.01.2016 12:44:09	20,250000	77,767998	0,102542	8,584197	20,750000	96,000000
27.01.2016 12:44:10	0	0	0	0	0	0
27.01.2016 12:44:12	20,250000	77,767998	0,102542	11,621991	26,500000	96,000000
27.01.2016 12:44:13	20,250000	77,767998	0,102542	15,057135	39,750000	96,000000
27.01.2016 12:44:15	20,250000	77,767998	0,102542	3,301473	32,500000	95,250000
27.01.2016 12:44:16	20,250000	77,767998	0,102542	19,678831	45,000000	95,250000
27.01.2016 12:44:17	21,000000	77,767998	0,820333	20,076180	50,750000	95,250000
27.01.2016 12:44:19	21,750000	78,564003	0,000000	16,641037	42,000000	95,250000
27.01.2016 12:44:20	21,750000	78,564003	0,000000	16,906546	45,750000	95,250000
27.01.2016 12:44:21	21,750000	78,564003	0,102542	0,000000	12,250000	95,250000
27.01.2016 12:44:23	21,000000	78,564003	0,102542	0,000000	12,000000	95,250000
27.01.2016 12:44:24	21,000000	78,564003	0,102542	0,000000	12,000000	95,250000
27.01.2016 12:44:25	21,000000	78,564003	0,102542	0,000000	11,750000	95,250000
27.01.2016 12:44:27	21,000000	78,564003	0,102542	0,000000	12,000000	95,250000
27.01.2016 12:44:28	21,000000	78,564003	0,102542	0,000000	12,000000	95,250000
27.01.2016 12:44:29	21,000000	78,564003	0,102542	0,000000	12,000000	95,250000
27.01.2016 12:44:31	21,000000	78,564003	0,102542	0,000000	12,000000	95,250000
27.01.2016 12:44:32	21,000000	79,360001	0,102542	0,000000	12,000000	95,250000
27.01.2016 12:44:34	21,000000	79,360001	0,102542	0,000000	12,000000	95,250000
27.01.2016 12:44:35	21,750000	79,360001	0,102542	0,000000	12,000000	95,250000
27.01.2016 12:44:36	21,750000	79,360001	0,102542	0,000000	12,000000	95,250000
27.01.2016 12:44:38	21,750000	79,360001	0,102542	0,000000	12,000000	95,250000
27.01.2016 12:44:39	21,750000	79,360001	0,102542	0,000000	12,000000	95,250000
27.01.2016 12:44:41	21,750000	79,360001	0,102542	0,000000	12,000000	95,250000
27.01.2016 12:44:42	21,750000	79,360001	0,102542	0,000000	10,250000	95,250000
27.01.2016 12:44:43	21,750000	79,360001	0,102542	7,659491	17,000000	95,250000
27.01.2016 12:44:45	21,750000	79,360001	0,102542	6,207429	15,500000	95,250000
27.01.2016 12:44:46	21,750000	79,360001	0,102542	10,697286	23,500000	95,250000
27.01.2016 12:44:47	21,750000	79,360001	0,102542	9,113384	21,750000	94,500000
27.01.2016 12:44:49	21,750000	79,360001	0,102542	9,377063	22,250000	94,500000
27.01.2016 12:44:50	21,750000	79,360001	0,102542	0,000000	13,750000	94,500000
27.01.2016 12:44:51	21,750000	79,360001	0,102542	5,810080	17,750000	94,500000
27.01.2016 12:44:53	21,750000	79,360001	0,102542	6,339268	18,250000	94,500000
27.01.2016 12:44:54	21,750000	79,360001	0,102542	6,602946	18,750000	94,500000
27.01.2016 12:44:55	21,750000	79,360001	0,102542	7,659491	19,250000	94,500000
27.01.2016 12:44:56	22,500000	79,360001	0,102542	0,791035	15,000000	94,500000
27.01.2016 12:44:58	22,500000	79,360001	0,102542	0,000000	13,000000	93,750000
27.01.2016 12:44:59	22,500000	80,156006	0,102542	0,000000	11,750000	93,750000
27.01.2016 12:45:00	22,500000	80,156006	0,102542	10,301768	20,750000	93,750000
27.01.2016 12:45:02	22,500000	80,156006	0,102542	11,094635	23,250000	93,750000
27.01.2016 12:45:03	22,500000	80,156006	0,102542	14,527947	31,500000	93,750000
27.01.2016 12:45:04	22,500000	80,156006	0,102542	15,584492	37,250000	93,750000
27.01.2016 12:45:06	22,500000	80,156006	0,102542	15,057135	35,500000	93,750000
27.01.2016 12:45:07	22,500000	80,156006	0,102542	16,641037	42,000000	93,750000
27.01.2016 12:45:08	23,250000	80,156006	0,102542	16,113680	41,000000	93,750000
27.01.2016 12:45:09	23,250000	80,156006	0,102542	16,641037	42,250000	93,750000
27.01.2016 12:45:11	23,250000	80,951996	0,102542	16,377357	41,250000	94,500000
27.01.2016 12:45:12	23,250000	80,951996	0,000000	16,641037	42,750000	94,500000
27.01.2016 12:45:13	23,250000	80,951996	0,102542	0,000000	11,500000	94,500000
27.01.2016 12:45:15	22,500000	80,951996	0,102542	15,452653	33,750000	94,500000
27.01.2016 12:45:16	23,250000	80,951996	0,000000	16,772875	41,250000	94,500000
27.01.2016 12:45:17	23,250000	80,951996	0,102542	17,565742	45,000000	94,500000
27.01.2016 12:45:18	23,250000	80,951996	1,025416	20,208019	55,000000	94,500000
27.01.2016 12:45:20	24,000000	80,951996	1,948290	21,264565	60,000000	94,500000
27.01.2016 12:45:21	24,000000	80,951996	3,281331	21,791922	68,000000	95,250000
27.01.2016 12:45:22	23,250000	80,951996	5,434705	23,113976	81,000000	95,250000
27.01.2016 12:45:23	23,250000	80,951996	8,408411	24,697876	97,250000	95,250000
27.01.2016 12:45:25	22,500000	81,748001	8,203328	24,302359	101,500000	95,250000
27.01.2016 12:45:26	21,750000	81,748001	0,102542	0,000000	17,250000	95,250000
27.01.2016 12:45:27	21,000000	81,748001	0,820333	21,264565	60,750000	95,250000
27.01.2016 12:45:28	22,500000	81,748001	3,794039	22,321108	70,500000	95,250000
27.01.2016 12:45:30	22,500000	81,748001	1,845749	19,678831	60,500000	95,250000
27.01.2016 12:45:31	22,500000	81,748001	0,102542	17,565742	54,000000	95,250000
27.01.2016 12:45:32	22,500000	81,748001	0,000000	13,207725	40,750000	95,250000
27.01.2016 12:45:33	21,750000	81,748001	0,102542	0,131839	13,750000	95,250000
27.01.2016 12:45:35	21,750000	81,748001	0,102542	0,000000	12,000000	95,250000
27.01.2016 12:45:36	22,500000	81,748001	0,102542	0,000000	11,000000	95,250000
27.01.2016 12:45:37	22,500000	82,544006	0,102542	7,923170	17,750000	96,000000
27.01.2016 12:45:38	0	0	0	0	0	0
27.01.2016 12:45:40	22,500000	82,544006	0,102542	9,772580	21,750000	96,000000
27.01.2016 12:45:42	22,500000	82,544006	0,102542	0,000000	12,250000	96,000000
27.01.2016 12:45:43	22,500000	82,544006	0,102542	0,000000	12,000000	96,000000
27.01.2016 12:45:44	22,500000	82,544006	0,102542	0,000000	11,750000	96,000000
27.01.2016 12:45:46	22,500000	82,544006	0,102542	0,000000	12,000000	96,000000
27.01.2016 12:45:47	22,500000	82,544006	0,102542	0,000000	12,000000	96,000000
27.01.2016 12:45:49	22,500000	82,544006	0,102542	0,000000	12,000000	95,250000
27.01.2016 12:45:50	23,250000	82,544006	0,102542	0,000000	12,250000	95,250000
27.01.2016 12:45:51	23,250000	82,544006	0,102542	0,000000	12,000000	95,250000
27.01.2016 12:45:53	23,250000	82,544006	0,102542	0,000000	12,000000	95,250000
27.01.2016 12:45:54	23,250000	82,544006	0,102542	0,000000	12,000000	95,250000
27.01.2016 12:45:55	23,250000	82,544006	0,102542	0,000000	12,000000	95,250000
27.01.2016 12:45:57	23,250000	82,544006	0,102542	0,000000	12,000000	95,250000
27.01.2016 12:45:58	23,250000	82,544006	0,102542	0,000000	11,000000	95,250000
27.01.2016 12:46:00	23,250000	82,544006	0,102542	0,000000	11,000000	95,250000
27.01.2016 12:46:01	23,250000	82,544006	0,102542	0,000000	11,750000	95,250000
27.01.2016 12:46:02	24,000000	82,544006	0,102542	0,000000	11,000000	95,250000
27.01.2016 12:46:04	24,000000	82,544006	0,102542	0,000000	10,500000	95,250000
27.01.2016 12:46:05	24,000000	82,544006	0,102542	0,000000	11,750000	95,250000
27.01.2016 12:46:06	24,000000	82,544006	0,102542	0,000000	11,250000	95,250000
27.01.2016 12:46:08	24,000000	82,544006	0,102542	0,000000	9,500000	95,250000
27.01.2016 12:46:09	24,000000	82,544006	0,102542	0,000000	11,000000	95,250000
27.01.2016 12:46:10	24,000000	82,544006	0,102542	0,000000	11,250000	95,250000
27.01.2016 12:46:12	24,000000	82,544006	0,102542	0,000000	11,750000	95,250000
27.01.2016 12:46:13	24,000000	82,544006	0,102542	0,000000	10,750000	95,250000
27.01.2016 12:46:14	24,750000	82,544006	0,102542	0,000000	11,000000	95,250000
27.01.2016 12:46:16	24,750000	82,544006	0,102542	0,000000	10,750000	95,250000
27.01.2016 12:46:17	24,750000	82,544006	0,102542	0,000000	11,000000	95,250000
27.01.2016 12:46:18	24,750000	82,544006	0,102542	0,000000	11,000000	96,000000
27.01.2016 12:46:20	24,750000	82,544006	0,102542	0,000000	10,750000	96,000000
27.01.2016 12:46:21	24,750000	82,544006	0,102542	0,000000	11,250000	96,000000
27.01.2016 12:46:22	24,750000	82,544006	0,102542	0,000000	10,250000	96,000000
27.01.2016 12:46:24	24,750000	82,544006	0,102542	0,000000	10,750000	96,000000
27.01.2016 12:46:25	24,750000	82,544006	0,102542	0,000000	10,500000	96,000000
27.01.2016 12:46:26	0	0	0	0	0	0
27.01.2016 12:46:28	24,750000	82,544006	0,102542	0,000000	11,000000	96,000000
27.01.2016 12:46:30	24,750000	82,544006	0,102542	0,000000	10,750000	96,000000
27.01.2016 12:46:31	24,750000	82,544006	0,102542	0,000000	10,750000	96,000000
27.01.2016 12:46:32	24,750000	82,544006	0,102542	0,000000	10,250000	96,000000
27.01.2016 12:46:34	24,750000	82,544006	0,102542	0,000000	10,000000	96,000000
27.01.2016 12:46:35	24,750000	82,544006	0,102542	10,962795	25,000000	96,000000
27.01.2016 12:46:36	24,750000	82,544006	0,000000	16,906546	48,000000	96,000000
27.01.2016 12:46:38	0	0	0	0	0	0
27.01.2016 12:46:40	25,500000	82,544006	1,230499	22,716627	56,750000	96,000000
27.01.2016 12:46:41	25,500000	82,544006	3,178790	23,509493	71,250000	96,000000
27.01.2016 12:46:42	25,500000	82,544006	0,000000	0,000000	13,500000	95,250000
27.01.2016 12:46:44	25,500000	82,544006	5,024539	26,283609	67,000000	95,250000
27.01.2016 12:46:45	25,500000	82,544006	5,127080	25,227064	65,250000	95,250000
27.01.2016 12:46:46	24,750000	82,544006	3,281331	22,584787	62,250000	95,250000
27.01.2016 12:46:47	24,750000	82,544006	0,820333	19,546991	55,500000	95,250000
27.01.2016 12:46:49	24,750000	82,544006	3,486414	21,791922	70,250000	95,250000
27.01.2016 12:46:50	24,750000	82,544006	1,230499	19,546991	60,250000	95,250000
27.01.2016 12:46:51	24,750000	82,544006	0,102542	0,000000	12,500000	95,250000
27.01.2016 12:46:53	24,750000	82,544006	0,922874	23,113976	58,750000	94,500000
27.01.2016 12:46:54	25,500000	82,544006	3,896581	24,170519	63,000000	94,500000
27.01.2016 12:46:55	24,750000	82,544006	1,025416	19,944342	50,500000	95,250000
27.01.2016 12:46:57	24,750000	82,544006	0,820333	18,885965	51,500000	95,250000
27.01.2016 12:46:58	24,750000	82,544006	0,820333	18,885965	52,750000	95,250000
27.01.2016 12:46:59	25,500000	82,544006	0,000000	15,981840	41,500000	95,250000
27.01.2016 12:47:00	24,750000	83,339996	0,000000	12,810375	32,750000	95,250000
27.01.2016 12:47:02	24,750000	83,339996	0,102542	13,339563	31,000000	95,250000
27.01.2016 12:47:03	25,500000	83,339996	0,307625	18,094931	49,750000	95,250000
27.01.2016 12:47:04	25,500000	83,339996	0,410166	18,094931	49,500000	95,250000
27.01.2016 12:47:06	25,500000	83,339996	0,512708	18,226768	49,750000	95,250000
27.01.2016 12:47:07	25,500000	83,339996	0,000000	16,906546	46,250000	95,250000
27.01.2016 12:47:08	25,500000	83,339996	0,000000	15,057135	38,250000	96,000000
27.01.2016 12:47:09	26,250000	83,339996	1,127958	19,546991	56,750000	96,000000
27.01.2016 12:47:11	26,250000	83,339996	1,127958	19,283314	55,250000	96,000000
27.01.2016 12:47:12	26,250000	84,136002	0,102542	14,659786	37,000000	96,000000
27.01.2016 12:47:13	26,250000	84,136002	0,000000	17,565742	52,000000	96,000000
27.01.2016 12:47:14	26,250000	84,136002	0,000000	17,829420	51,500000	96,000000
27.01.2016 12:47:16	26,250000	84,136002	2,050832	19,944342	64,000000	96,000000
