28.01.2016 11:46:39	Ansauglufttemperatur	Oeltemperatur	Drosselklappe	Pedalwert	Luftmassenmesser - Luftmasse	Motortemperatur
28.01.2016 11:47:44	28,500000	33,987999	0,102542	0,000000	11,500000	52,500000
28.01.2016 11:47:46	28,500000	33,987999	0,102542	0,000000	11,500000	52,500000
28.01.2016 11:47:47	28,500000	33,987999	0,000000	0,000000	11,500000	52,500000
28.01.2016 11:47:48	28,500000	34,783997	0,102542	0,000000	11,250000	52,500000
28.01.2016 11:47:50	28,500000	34,783997	0,000000	0,000000	11,250000	52,500000
28.01.2016 11:47:51	28,500000	34,783997	0,000000	0,000000	11,250000	53,250000
28.01.2016 11:47:52	28,500000	34,783997	0,000000	0,000000	11,250000	53,250000
28.01.2016 11:47:54	28,500000	34,783997	0,102542	0,000000	11,250000	53,250000
28.01.2016 11:47:55	28,500000	34,783997	0,102542	0,000000	11,250000	53,250000
28.01.2016 11:47:56	28,500000	34,783997	0,102542	0,000000	11,250000	53,250000
28.01.2016 11:47:58	28,500000	34,783997	0,000000	0,000000	11,250000	53,250000
28.01.2016 11:47:59	28,500000	34,783997	0,000000	0,000000	11,250000	53,250000
28.01.2016 11:48:01	28,500000	35,580002	0,102542	0,000000	11,250000	54,000000
28.01.2016 11:48:02	28,500000	35,580002	0,102542	0,000000	11,250000	54,000000
28.01.2016 11:48:03	28,500000	35,580002	0,102542	0,000000	11,250000	54,000000
28.01.2016 11:48:05	28,500000	35,580002	0,000000	0,000000	11,000000	54,000000
28.01.2016 11:48:06	28,500000	35,580002	0,000000	0,000000	11,000000	54,000000
28.01.2016 11:48:07	28,500000	35,580002	0,000000	0,000000	11,000000	54,000000
28.01.2016 11:48:09	28,500000	35,580002	0,102542	0,000000	11,000000	54,000000
28.01.2016 11:48:10	28,500000	35,580002	0,000000	0,000000	11,000000	54,750000
28.01.2016 11:48:12	28,500000	35,580002	0,102542	0,000000	11,000000	54,750000
28.01.2016 11:48:13	28,500000	35,580002	0,102542	12,546697	11,750000	54,750000
28.01.2016 11:48:14	29,250000	36,375999	0,000000	15,452653	45,500000	54,750000
28.01.2016 11:48:16	29,250000	36,375999	1,333041	20,208019	61,000000	54,750000
28.01.2016 11:48:17	28,500000	36,375999	0,000000	20,076180	45,750000	54,750000
28.01.2016 11:48:18	29,250000	36,375999	1,538124	23,245813	57,000000	54,750000
28.01.2016 11:48:20	29,250000	36,375999	2,358457	23,245813	65,500000	55,500000
28.01.2016 11:48:21	28,500000	36,375999	0,102542	0,000000	14,750000	55,500000
28.01.2016 11:48:22	28,500000	36,375999	3,383873	24,829716	63,250000	55,500000
28.01.2016 11:48:24	28,500000	36,375999	4,409289	24,302359	69,500000	55,500000
28.01.2016 11:48:25	27,750000	37,171997	6,152496	23,773170	80,000000	56,250000
28.01.2016 11:48:26	26,250000	37,171997	0,102542	0,000000	12,250000	56,250000
28.01.2016 11:48:28	26,250000	37,171997	0,820333	20,867216	53,000000	56,250000
28.01.2016 11:48:29	27,000000	37,171997	0,000000	17,963091	46,750000	57,000000
28.01.2016 11:48:30	27,000000	37,171997	0,000000	15,057135	39,250000	57,000000
28.01.2016 11:48:31	27,000000	37,171997	0,000000	14,527947	37,000000	57,000000
28.01.2016 11:48:45	27,000000	37,171997	0,000000	16,113680	43,500000	57,750000
28.01.2016 11:48:46	27,750000	38,764000	0,102542	0,000000	12,250000	60,000000
28.01.2016 11:48:47	27,750000	38,764000	0,102542	4,885375	14,000000	60,000000
28.01.2016 11:48:48	27,750000	38,764000	0,102542	6,734786	17,000000	60,000000
28.01.2016 11:48:50	27,750000	38,764000	0,102542	6,075590	16,500000	60,000000
28.01.2016 11:48:51	27,750000	38,764000	0,102542	3,960669	13,500000	60,750000
28.01.2016 11:48:52	27,750000	38,764000	0,102542	0,000000	12,500000	60,750000
28.01.2016 11:48:53	27,750000	39,559998	0,102542	0,000000	12,500000	60,750000
28.01.2016 11:48:55	27,750000	39,559998	0,102542	0,000000	12,250000	60,750000
28.01.2016 11:48:56	27,750000	39,559998	0,102542	0,000000	7,750000	61,500000
28.01.2016 11:48:57	27,750000	39,559998	0,102542	0,000000	10,750000	61,500000
28.01.2016 11:48:59	27,750000	39,559998	0,000000	0,000000	12,000000	61,500000
28.01.2016 11:49:00	27,750000	39,559998	0,102542	0,000000	11,250000	61,500000
28.01.2016 11:49:01	27,750000	39,559998	0,102542	0,000000	11,750000	61,500000
28.01.2016 11:49:03	27,750000	39,559998	0,102542	0,000000	11,750000	61,500000
28.01.2016 11:49:04	27,750000	40,356003	0,102542	0,000000	11,750000	62,250000
28.01.2016 11:49:05	27,750000	40,356003	0,000000	0,000000	11,750000	62,250000
28.01.2016 11:49:07	27,750000	40,356003	0,000000	0,000000	11,250000	62,250000
28.01.2016 11:49:08	27,750000	40,356003	0,102542	0,000000	11,000000	62,250000
28.01.2016 11:49:10	27,750000	40,356003	0,102542	0,000000	10,500000	62,250000
28.01.2016 11:49:11	27,750000	40,356003	0,102542	0,000000	10,500000	62,250000
28.01.2016 11:49:12	27,750000	40,356003	0,000000	0,000000	10,250000	62,250000
28.01.2016 11:49:14	27,750000	40,356003	0,102542	0,000000	10,250000	62,250000
28.01.2016 11:49:15	27,750000	40,356003	0,102542	0,000000	10,250000	62,250000
28.01.2016 11:49:16	27,750000	41,152000	0,102542	0,000000	10,250000	63,000000
28.01.2016 11:49:18	27,750000	41,152000	0,102542	0,000000	10,250000	63,000000
28.01.2016 11:49:19	28,500000	41,152000	0,000000	15,716331	47,000000	63,000000
28.01.2016 11:49:20	27,750000	41,152000	0,102542	0,000000	12,250000	63,000000
28.01.2016 11:49:22	27,750000	41,152000	0,615250	22,716627	53,250000	63,000000
28.01.2016 11:49:23	28,500000	41,152000	1,435582	22,982136	57,750000	63,000000
28.01.2016 11:49:24	28,500000	41,152000	0,000000	0,000000	23,250000	63,000000
28.01.2016 11:49:25	27,750000	41,947998	1,538124	23,773170	64,250000	63,750000
28.01.2016 11:49:27	28,500000	41,947998	3,383873	24,302359	64,000000	63,750000
28.01.2016 11:49:28	27,750000	41,947998	3,999122	23,509493	69,000000	63,750000
28.01.2016 11:49:29	27,750000	41,947998	1,948290	20,603537	64,500000	63,750000
28.01.2016 11:49:31	27,000000	41,947998	2,563540	20,867216	70,250000	63,750000
28.01.2016 11:49:32	26,250000	41,947998	0,000000	20,339859	44,000000	64,500000
28.01.2016 11:49:33	27,000000	42,744003	4,921997	24,829716	69,500000	64,500000
28.01.2016 11:49:34	27,000000	42,744003	7,280454	24,829716	77,000000	64,500000
28.01.2016 11:49:36	26,250000	42,744003	6,870287	23,509493	79,000000	64,500000
28.01.2016 11:49:37	25,500000	42,744003	4,716914	21,791922	77,250000	65,250000
28.01.2016 11:49:38	24,750000	42,744003	2,358457	6,866625	63,250000	65,250000
28.01.2016 11:49:40	24,000000	42,744003	0,000000	20,208019	44,250000	65,250000
28.01.2016 11:49:41	24,750000	43,540001	2,255915	22,189270	63,250000	66,000000
28.01.2016 11:49:42	25,500000	43,540001	4,819455	22,452948	71,500000	66,000000
28.01.2016 11:49:43	24,750000	43,540001	3,588956	21,132725	69,250000	66,000000
28.01.2016 11:49:45	24,750000	43,540001	2,153373	19,546991	64,750000	66,750000
28.01.2016 11:49:46	24,750000	43,540001	1,948290	19,283314	64,500000	66,750000
28.01.2016 11:49:47	24,750000	43,540001	1,640666	19,019636	62,250000	67,500000
28.01.2016 11:49:49	24,750000	43,540001	0,000000	17,433903	55,750000	67,500000
28.01.2016 11:49:50	24,750000	43,540001	0,922874	18,226768	59,750000	67,500000
28.01.2016 11:49:51	24,750000	44,335999	6,562662	22,452948	86,000000	68,250000
28.01.2016 11:49:53	24,750000	44,335999	8,305869	23,509493	93,000000	68,250000
28.01.2016 11:49:54	24,000000	44,335999	3,076248	20,339859	73,500000	68,250000
28.01.2016 11:49:55	0	0	0	0	0	0
28.01.2016 11:49:57	23,250000	44,335999	4,511830	21,132725	80,500000	69,750000
28.01.2016 11:49:58	23,250000	44,335999	2,871165	20,076180	75,500000	69,750000
28.01.2016 11:50:00	23,250000	45,132004	2,255915	19,546991	72,250000	69,750000
28.01.2016 11:50:01	23,250000	45,132004	0,102542	8,188679	24,000000	70,500000
28.01.2016 11:50:02	23,250000	45,132004	0,102542	10,962795	29,000000	70,500000
28.01.2016 11:50:04	23,250000	45,928001	0,102542	14,659786	42,000000	71,250000
28.01.2016 11:50:05	24,750000	45,928001	3,896581	20,735376	79,750000	71,250000
28.01.2016 11:50:06	24,750000	45,928001	5,229621	21,528242	84,250000	72,000000
28.01.2016 11:50:08	24,000000	45,928001	3,588956	20,471697	78,250000	72,000000
28.01.2016 11:50:09	23,250000	46,723999	1,435582	18,622286	68,750000	72,750000
28.01.2016 11:50:10	23,250000	46,723999	0,000000	13,603242	42,250000	72,750000
28.01.2016 11:50:12	23,250000	46,723999	0,102542	12,546697	36,750000	73,500000
28.01.2016 11:50:13	23,250000	46,723999	0,000000	15,452653	51,000000	73,500000
28.01.2016 11:50:14	24,750000	46,723999	1,640666	18,885965	69,500000	73,500000
28.01.2016 11:50:15	0	0	0	0	0	0
28.01.2016 11:50:17	24,750000	47,520004	0,000000	17,302063	61,500000	74,250000
28.01.2016 11:50:19	24,750000	47,520004	0,000000	15,716331	53,250000	75,000000
28.01.2016 11:50:20	24,750000	47,520004	0,000000	16,245520	56,500000	75,000000
28.01.2016 11:50:21	24,750000	47,520004	0,000000	16,772875	60,250000	75,000000
28.01.2016 11:50:23	25,500000	48,316002	0,000000	16,772875	59,500000	75,750000
28.01.2016 11:50:24	25,500000	48,316002	0,000000	16,772875	59,500000	75,750000
28.01.2016 11:50:25	25,500000	48,316002	0,000000	16,772875	61,750000	75,750000
28.01.2016 11:50:27	25,500000	48,316002	1,127958	18,358608	67,250000	76,500000
28.01.2016 11:50:28	25,500000	48,316002	1,435582	18,622286	69,000000	76,500000
28.01.2016 11:50:29	25,500000	49,112000	1,538124	18,622286	69,500000	77,250000
28.01.2016 11:50:30	25,500000	49,112000	1,948290	18,885965	71,500000	77,250000
28.01.2016 11:50:32	25,500000	49,112000	2,050832	19,151474	72,750000	77,250000
28.01.2016 11:50:33	25,500000	49,112000	1,230499	18,358608	68,750000	78,000000
28.01.2016 11:50:34	24,750000	49,112000	0,000000	16,509197	60,000000	78,000000
28.01.2016 11:50:36	24,750000	49,907997	0,000000	16,772875	61,000000	78,000000
28.01.2016 11:50:37	24,750000	49,907997	0,000000	14,396108	47,500000	78,750000
28.01.2016 11:50:38	24,750000	49,907997	0,102542	13,075885	40,750000	78,750000
28.01.2016 11:50:40	24,750000	49,907997	0,000000	14,396108	46,500000	79,500000
28.01.2016 11:50:41	25,500000	50,704002	0,000000	13,866920	44,250000	79,500000
28.01.2016 11:50:42	25,500000	50,704002	0,102542	12,810375	38,750000	79,500000
28.01.2016 11:50:44	25,500000	50,704002	0,102542	12,019341	36,500000	80,250000
28.01.2016 11:50:45	25,500000	50,704002	0,000000	10,038090	29,000000	80,250000
28.01.2016 11:50:46	25,500000	51,500000	0,102542	10,565447	29,250000	80,250000
28.01.2016 11:50:47	25,500000	51,500000	0,102542	10,301768	29,000000	80,250000
28.01.2016 11:50:49	25,500000	51,500000	0,102542	0,000000	16,250000	81,000000
28.01.2016 11:50:50	25,500000	51,500000	0,102542	9,508903	27,250000	81,000000
28.01.2016 11:50:52	25,500000	52,295998	0,102542	7,395813	22,250000	81,000000
28.01.2016 11:50:53	25,500000	52,295998	0,000000	9,508903	25,750000	81,750000
28.01.2016 11:50:54	25,500000	52,295998	0,102542	0,000000	15,250000	81,750000
28.01.2016 11:50:55	25,500000	52,295998	0,102542	0,000000	15,000000	81,750000
28.01.2016 11:50:57	25,500000	52,295998	0,102542	0,000000	14,500000	81,750000
28.01.2016 11:50:58	25,500000	53,092003	0,000000	0,000000	14,000000	81,750000
28.01.2016 11:50:59	25,500000	53,092003	0,000000	0,000000	16,000000	81,750000
28.01.2016 11:51:01	25,500000	53,092003	0,000000	0,000000	12,500000	82,500000
28.01.2016 11:51:02	25,500000	53,092003	0,000000	0,000000	10,500000	82,500000
28.01.2016 11:51:03	25,500000	53,888000	0,000000	0,000000	11,250000	82,500000
28.01.2016 11:51:04	25,500000	53,888000	0,102542	5,941919	13,250000	82,500000
28.01.2016 11:51:06	25,500000	53,888000	0,102542	13,339563	26,000000	82,500000
28.01.2016 11:51:07	25,500000	53,888000	0,102542	14,527947	31,000000	82,500000
28.01.2016 11:51:08	25,500000	53,888000	0,000000	16,113680	39,500000	82,500000
28.01.2016 11:51:10	25,500000	53,888000	0,000000	0,000000	11,000000	82,500000
28.01.2016 11:51:11	25,500000	53,888000	0,000000	15,981840	30,250000	82,500000
28.01.2016 11:51:12	26,250000	54,683998	1,127958	21,000885	51,250000	82,500000
28.01.2016 11:51:13	26,250000	54,683998	1,333041	20,208019	54,500000	82,500000
28.01.2016 11:51:15	26,250000	54,683998	1,333041	19,944342	55,000000	82,500000
28.01.2016 11:51:16	26,250000	54,683998	4,819455	22,716627	69,250000	82,500000
28.01.2016 11:51:17	25,500000	54,683998	4,204206	22,189270	67,500000	82,500000
28.01.2016 11:51:19	24,750000	54,683998	11,484659	26,019930	91,500000	82,500000
28.01.2016 11:51:20	22,500000	54,683998	11,894825	26,019930	100,250000	82,500000
28.01.2016 11:51:21	21,750000	54,683998	1,230499	22,452948	59,000000	82,500000
28.01.2016 11:51:23	22,500000	54,683998	9,331285	26,415449	78,750000	82,500000
28.01.2016 11:51:24	21,750000	55,480003	13,432949	27,208315	92,250000	83,250000
28.01.2016 11:51:25	20,250000	55,480003	13,638033	26,679127	100,500000	83,250000
28.01.2016 11:51:26	19,500000	55,480003	11,177034	25,358904	99,250000	83,250000
28.01.2016 11:51:28	18,750000	55,480003	9,331285	24,038681	96,500000	84,000000
28.01.2016 11:51:29	18,750000	55,480003	9,741452	24,302359	99,250000	84,000000
28.01.2016 11:51:30	18,000000	55,480003	9,843993	24,302359	101,250000	84,000000
28.01.2016 11:51:31	18,000000	55,480003	8,305869	23,245813	97,750000	84,000000
28.01.2016 11:51:33	18,000000	56,276001	9,331285	23,773170	103,750000	84,750000
28.01.2016 11:51:34	18,000000	56,276001	9,843993	24,038681	105,500000	85,500000
28.01.2016 11:51:35	18,000000	56,276001	8,921119	23,509493	103,000000	85,500000
28.01.2016 11:51:37	17,250000	56,276001	8,613494	23,245813	102,750000	85,500000
28.01.2016 11:51:38	18,000000	56,276001	8,305869	22,982136	102,500000	86,250000
28.01.2016 11:51:39	18,000000	57,071999	4,101664	20,471697	85,000000	86,250000
28.01.2016 11:51:41	18,000000	57,071999	0,922874	17,565742	67,750000	87,000000
28.01.2016 11:51:42	18,000000	57,071999	0,307625	16,245520	58,750000	87,000000
28.01.2016 11:51:43	18,750000	57,071999	0,102542	14,791626	49,250000	87,750000
28.01.2016 11:51:44	19,500000	57,071999	0,000000	14,000590	48,500000	87,750000
28.01.2016 11:51:46	19,500000	57,868004	0,000000	7,659491	23,500000	87,750000
28.01.2016 11:51:47	19,500000	57,868004	0,102542	0,000000	17,500000	88,500000
28.01.2016 11:51:48	19,500000	57,868004	0,102542	0,000000	17,250000	88,500000
28.01.2016 11:51:50	20,250000	57,868004	0,102542	3,696991	22,500000	88,500000
28.01.2016 11:51:51	20,250000	57,868004	0,102542	0,000000	17,250000	89,250000
28.01.2016 11:51:52	20,250000	57,868004	0,102542	0,000000	16,250000	89,250000
28.01.2016 11:51:54	20,250000	58,664001	0,102542	0,000000	17,500000	89,250000
28.01.2016 11:51:55	20,250000	58,664001	0,102542	0,000000	17,750000	89,250000
28.01.2016 11:51:56	21,000000	58,664001	0,102542	0,000000	18,000000	89,250000
28.01.2016 11:51:58	21,000000	59,459999	0,102542	0,000000	17,500000	89,250000
28.01.2016 11:51:59	21,000000	59,459999	0,102542	0,000000	17,750000	89,250000
28.01.2016 11:52:00	21,750000	59,459999	0,102542	0,000000	17,250000	89,250000
28.01.2016 11:52:02	21,750000	59,459999	0,000000	0,000000	17,500000	89,250000
28.01.2016 11:52:03	21,750000	59,459999	0,000000	0,000000	17,750000	89,250000
28.01.2016 11:52:04	21,750000	60,255997	0,102542	1,452062	21,750000	89,250000
28.01.2016 11:52:06	21,750000	60,255997	0,102542	3,565152	22,000000	89,250000
28.01.2016 11:52:07	21,750000	60,255997	0,000000	9,772580	29,000000	89,250000
28.01.2016 11:52:08	22,500000	61,052002	0,000000	14,264269	43,000000	89,250000
28.01.2016 11:52:10	22,500000	61,052002	7,895703	22,716627	104,500000	88,500000
28.01.2016 11:52:11	22,500000	61,052002	14,355824	26,415449	130,000000	88,500000
28.01.2016 11:52:12	20,250000	61,052002	12,510075	25,622581	120,750000	88,500000
28.01.2016 11:52:13	18,000000	61,052002	11,279576	24,829716	117,500000	88,500000
28.01.2016 11:52:15	0	0	0	0	0	0
28.01.2016 11:52:17	18,000000	61,848000	7,895703	22,716627	105,000000	89,250000
28.01.2016 11:52:18	18,000000	61,848000	12,202450	25,227064	127,250000	89,250000
28.01.2016 11:52:20	17,250000	61,848000	16,201572	27,340155	154,000000	89,250000
28.01.2016 11:52:21	16,500000	61,848000	15,586323	26,810966	159,500000	90,000000
28.01.2016 11:52:22	15,000000	62,643997	10,049077	23,641333	126,000000	90,000000
28.01.2016 11:52:23	15,000000	62,643997	12,510075	24,963387	141,500000	90,750000
28.01.2016 11:52:25	15,000000	62,643997	18,867655	28,396698	192,000000	90,750000
28.01.2016 11:52:26	14,250000	62,643997	17,432072	27,603832	187,500000	91,500000
28.01.2016 11:52:27	14,250000	62,643997	17,637156	27,603832	195,250000	92,250000
28.01.2016 11:52:29	14,250000	63,440002	15,381240	26,283609	181,250000	92,250000
28.01.2016 11:52:30	14,250000	63,440002	17,226988	27,208315	200,250000	93,000000
28.01.2016 11:52:31	14,250000	64,236000	15,893948	26,415449	190,500000	93,750000
28.01.2016 11:52:33	14,250000	64,236000	15,688865	26,151770	189,500000	93,750000
28.01.2016 11:52:34	14,250000	64,236000	15,073615	25,888092	183,750000	94,500000
28.01.2016 11:52:35	15,000000	64,236000	16,816822	26,944635	203,500000	95,250000
28.01.2016 11:52:36	15,000000	64,236000	17,021906	26,944635	202,750000	95,250000
28.01.2016 11:52:38	15,000000	65,031998	15,176157	25,888092	187,250000	96,000000
28.01.2016 11:52:39	14,250000	65,031998	15,278698	25,888092	188,000000	96,750000
28.01.2016 11:52:40	14,250000	65,031998	15,278698	25,888092	192,250000	97,500000
28.01.2016 11:52:42	13,500000	65,031998	14,458365	25,358904	181,750000	97,500000
28.01.2016 11:52:43	12,750000	65,828003	14,765990	25,622581	184,750000	98,250000
28.01.2016 11:52:44	12,750000	65,828003	14,355824	25,358904	184,000000	99,000000
28.01.2016 11:52:45	12,750000	66,624001	14,868532	25,358904	184,750000	99,000000
28.01.2016 11:52:47	12,000000	66,624001	14,458365	25,358904	183,000000	99,750000
28.01.2016 11:52:48	12,000000	66,624001	12,510075	24,038681	163,750000	99,750000
28.01.2016 11:52:49	12,000000	67,419998	12,817699	24,302359	168,250000	99,000000
28.01.2016 11:52:51	12,750000	68,216003	11,689742	23,509493	157,500000	97,500000
28.01.2016 11:52:52	12,750000	68,216003	12,817699	24,302359	167,000000	96,750000
28.01.2016 11:52:53	12,750000	68,216003	12,920241	24,302359	167,000000	96,000000
28.01.2016 11:52:54	12,000000	69,012001	12,920241	24,302359	169,250000	94,500000
28.01.2016 11:52:56	12,000000	69,012001	13,227866	24,566038	172,750000	93,750000
28.01.2016 11:52:57	12,000000	69,807999	13,638033	24,829716	175,250000	93,750000
28.01.2016 11:52:58	12,000000	69,807999	12,920241	24,302359	167,750000	93,000000
28.01.2016 11:53:00	0	0	0	0	0	0
28.01.2016 11:53:02	12,000000	70,604004	12,510075	24,038681	164,250000	93,750000
28.01.2016 11:53:03	12,000000	71,400002	12,099909	23,773170	161,500000	93,750000
28.01.2016 11:53:04	12,000000	71,400002	11,792284	23,509493	157,500000	93,750000
28.01.2016 11:53:06	12,000000	71,400002	11,792284	23,509493	156,500000	93,750000
28.01.2016 11:53:07	12,000000	72,195999	11,382117	23,245813	153,750000	93,750000
28.01.2016 11:53:08	12,000000	72,195999	11,689742	23,509493	156,000000	93,750000
28.01.2016 11:53:10	12,000000	72,992004	12,510075	24,038681	164,750000	93,750000
28.01.2016 11:53:11	12,000000	72,992004	12,510075	24,038681	165,500000	90,750000
28.01.2016 11:53:12	12,000000	72,992004	11,689742	23,509493	158,000000	87,750000
28.01.2016 11:53:14	12,000000	72,992004	11,689742	23,509493	158,000000	86,250000
28.01.2016 11:53:15	12,000000	73,788002	11,792284	23,509493	158,750000	85,500000
28.01.2016 11:53:16	12,000000	73,788002	12,099909	23,773170	161,500000	86,250000
28.01.2016 11:53:18	12,000000	74,584000	11,689742	23,509493	156,500000	86,250000
28.01.2016 11:53:19	12,000000	74,584000	11,689742	23,509493	156,500000	87,000000
28.01.2016 11:53:20	12,000000	74,584000	11,484659	23,245813	157,250000	87,750000
28.01.2016 11:53:22	12,000000	74,584000	11,792284	23,509493	156,000000	87,750000
28.01.2016 11:53:23	12,000000	74,584000	9,741452	22,189270	139,000000	88,500000
28.01.2016 11:53:24	12,000000	75,379997	12,099909	23,773170	159,750000	89,250000
28.01.2016 11:53:26	12,000000	75,379997	11,382117	23,245813	156,000000	90,000000
28.01.2016 11:53:27	12,000000	76,176003	8,716036	21,396402	127,500000	90,000000
28.01.2016 11:53:28	12,000000	76,176003	9,741452	22,189270	139,000000	90,750000
28.01.2016 11:53:29	12,000000	76,176003	10,151618	22,452948	141,000000	91,500000
28.01.2016 11:53:31	12,000000	76,176003	9,433827	21,925591	134,250000	92,250000
28.01.2016 11:53:32	12,000000	76,176003	9,433827	21,925591	135,000000	92,250000
28.01.2016 11:53:33	12,750000	76,176003	9,741452	22,189270	137,500000	93,000000
28.01.2016 11:53:35	12,750000	76,972000	10,049077	22,452948	140,500000	93,000000
28.01.2016 11:53:36	12,750000	76,972000	11,689742	23,509493	157,000000	93,750000
28.01.2016 11:53:37	12,000000	76,972000	11,997367	23,773170	160,750000	93,750000
28.01.2016 11:53:38	12,000000	76,972000	11,279576	23,245813	152,250000	93,750000
28.01.2016 11:53:40	12,000000	77,767998	10,766868	22,982136	145,500000	94,500000
28.01.2016 11:53:41	12,000000	77,767998	10,049077	22,452948	138,500000	94,500000
28.01.2016 11:53:42	12,000000	77,767998	9,638910	22,189270	135,000000	94,500000
28.01.2016 11:53:44	12,000000	77,767998	14,663448	25,490744	182,250000	94,500000
28.01.2016 11:53:45	12,000000	77,767998	15,483782	26,019930	189,750000	95,250000
28.01.2016 11:53:46	12,000000	77,767998	14,663448	25,490744	182,250000	94,500000
28.01.2016 11:53:48	11,250000	77,767998	14,663448	25,490744	183,000000	94,500000
28.01.2016 11:53:49	11,250000	78,564003	13,843116	24,963387	176,250000	94,500000
28.01.2016 11:53:50	11,250000	78,564003	11,484659	23,377653	153,750000	94,500000
28.01.2016 11:53:51	11,250000	78,564003	14,868532	25,622581	184,250000	94,500000
28.01.2016 11:53:53	12,000000	78,564003	18,970196	28,001181	223,500000	94,500000
28.01.2016 11:53:54	12,000000	79,360001	19,687986	28,264858	230,750000	93,750000
28.01.2016 11:53:55	12,000000	79,360001	19,072737	28,001181	223,500000	93,750000
28.01.2016 11:53:57	12,000000	79,360001	18,970196	28,001181	223,500000	93,750000
